Ad set ID;Country;reach;impressions;frequency;Currency;cpm;cpc;ctr;amount spent (EUR);purchases;Reporting starts;Reporting ends
23853053289120221;MN;669;723;1.081339713;EUR;1.13274336;0.170666664;0.7079646;1.024;0;2023-01-01;2023-04-30
23853240668470129;VU;435;483;1.110294118;EUR;1.69536424;0.128;2.251655632;1.024;1;2023-01-01;2023-04-30
23853269651190129;BS;160;226;1.415;EUR;3.61837456;0.170666664;2.261484096;1.024;0;2023-01-01;2023-04-30
23853340763860129;BB;192;228;1.1875;EUR;3.592982456;0.341333336;1.122807016;1.024;0;2023-01-01;2023-04-30
23853340763860129;OM;314;314;1;EUR;2.605597968;0.256;1.017811704;1.024;0;2023-01-01;2023-04-30
23853253706350129;CA;109;110;1.007352941;EUR;7.416058392;0.508;1.167883208;1.016;0;2023-01-01;2023-04-30
23853340763860129;JO;307;308;1.002604167;EUR;2.63896104;0.508;1.03896104;1.016;0;2023-01-01;2023-04-30
23853340764030129;DM;358;640;1.785714286;EUR;1.27;0.169333336;0.8;1.016;0;2023-01-01;2023-04-30
23853240668460129;BI;1126;1450;1.286931818;EUR;0.556291392;0.084;2.38410596;1.008;0;2023-01-01;2023-04-30
23853240668460129;CK;0;418;#DIV/0!;EUR;1.927342256;0.504;0.305927344;1.008;0;2023-01-01;2023-04-30
23853240668460129;LY;869;869;1;EUR;0.928176792;0.126;1.104972376;1.008;0;2023-01-01;2023-04-30
23853340763860129;AZ;282;365;1.295454545;EUR;2.210526312;0.2016;1.052631576;1.008;0;2023-01-01;2023-04-30
23853053289160221;MU;390;415;1.065708419;EUR;1.926782272;0.333333336;0.616570328;1;0;2023-01-01;2023-04-30
23853226661860129;CA;95;98;1.033613445;EUR;8.130081304;0;0;1;0;2023-01-01;2023-04-30
23853226662120129;AU;77;80;1.041666667;EUR;10;1;0.8;1;0;2023-01-01;2023-04-30
23853269651190129;GB;77;99;1.291666667;EUR;8.064516128;1;0.645161288;1;0;2023-01-01;2023-04-30
23852250345280261;VG;400;487;1.218;EUR;1.628899832;0.330666664;0.52545156;0.992;0;2023-01-01;2023-04-30
23853240668460129;DM;307;414;1.346354167;EUR;1.918762088;0.1984;0.928433272;0.992;0;2023-01-01;2023-04-30
23853279195610129;AE;163;188;1.151960784;EUR;4.221472944;0.330682048;1.361702128;0.992046144;0;2023-01-01;2023-04-30
23853340763860129;KW;244;244;1;EUR;3.252459016;0.496;1.311475408;0.992;0;2023-01-01;2023-04-30
23853340763870129;MT;102;154;1.5078125;EUR;5.140063384;0.49601612;0.829015544;0.992032232;0;2023-01-01;2023-04-30
23853053289160221;MY;63;66;1.050632911;EUR;11.85542169;0.984;0.963855424;0.984;0;2023-01-01;2023-04-30
23853269612020129;TZ;525;596;1.135670732;EUR;1.320805368;0.1968;0.644295304;0.984;1;2023-01-01;2023-04-30
23853269651190129;DO;307;326;1.0625;EUR;2.411764704;0.140571432;1.568627448;0.984;0;2023-01-01;2023-04-30
23852962326580221;CA;36;37;1.022222222;EUR;21.2173913;0;0;0.976;0;2023-01-01;2023-04-30
23853058264540221;MZ;198;219;1.10483871;EUR;3.561851464;0.487973648;1.167883208;0.975947304;0;2023-01-01;2023-04-30
23853058283380221;NA;253;262;1.037974684;EUR;2.97560976;0.244;0.97560976;0.976;0;2023-01-01;2023-04-30
23853240668460129;FO;0;276;#DIV/0!;EUR;2.828985504;0.976;0.695652176;0.976;0;2023-01-01;2023-04-30
23853240668470129;LV;205;230;1.12109375;EUR;3.400696864;0.488;0.836236936;0.976;0;2023-01-01;2023-04-30
23853240668470129;MN;397;625;1.574596774;EUR;1.249679896;0.244;0.614596672;0.976;0;2023-01-01;2023-04-30
23853340763860129;AL;358;387;1.080357143;EUR;2.016528928;0.325333336;0.661157024;0.976;0;2023-01-01;2023-04-30
23853340763870129;XK;461;575;1.248263889;EUR;1.357485;0.195206344;0.778859528;0.976031712;0;2023-01-01;2023-04-30
23853484151440129;AT;32;47;1.475;EUR;16.54237288;0.976;5.423728816;0.976;0;2023-01-01;2023-04-30
23853340764030129;GP;179;252;1.40625;EUR;3.073015872;0.968;0.253968256;0.968;0;2023-01-01;2023-04-30
23853240668470129;KH;192;300;1.5625;EUR;2.56;0.16;2.56;0.96;0;2023-01-01;2023-04-30
23853240668470129;MO;218;372;1.709558824;EUR;2.064516128;0.48;2.064516128;0.96;0;2023-01-01;2023-04-30
23853269651190129;GY;525;550;1.047256098;EUR;1.397379912;0.12;1.048034936;0.96;0;2023-01-01;2023-04-30
23853340763870129;GU;294;324;1.100543478;EUR;2.370447392;0.120003896;1.777777776;0.960031192;1;2023-01-01;2023-04-30
23853340763870129;MK;307;338;1.1015625;EUR;2.269577288;0.2400078;0.756501184;0.960031192;0;2023-01-01;2023-04-30
23853340764030129;GN;640;1335;2.08625;EUR;0.575194728;0.096;0.766926304;0.96;0;2023-01-01;2023-04-30
23853340764030129;CO;205;286;1.39453125;EUR;2.666666664;0;0.224089632;0.952;0;2023-01-01;2023-04-30
23854114584750129;NZ;62;69;1.116883117;EUR;11.06976744;0;0;0.952;0;2023-01-01;2023-04-30
23853058283380221;JM;115;146;1.263888889;EUR;5.186813184;0.944;1.31868132;0.944;0;2023-01-01;2023-04-30
23853279195630129;KR;99;113;1.137096774;EUR;6.695035464;0.944;1.134751776;0.944;0;2023-01-01;2023-04-30
23853340763870129;AL;256;390;1.521875;EUR;1.938461344;0.236007672;0.98562628;0.944030672;0;2023-01-01;2023-04-30
23853240668470129;TO;538;788;1.46577381;EUR;0.950253808;0.133714288;1.05583756;0.936;0;2023-01-01;2023-04-30
23854570734120129;AU;38;38;1;EUR;19.5;0;0;0.936;0;2023-01-01;2023-04-30
23853240668460129;TJ;512;869;1.696875;EUR;0.854511968;0.0928;0.736648248;0.928;0;2023-01-01;2023-04-30
23853340763870129;GF;102;137;1.3359375;EUR;5.42707692;0.309343384;1.403508768;0.928030152;0;2023-01-01;2023-04-30
23853058264540221;IL;38;42;1.104166667;EUR;17.35755328;0.91995032;1.50943396;0.91995032;0;2023-01-01;2023-04-30
23853240668470129;AS;205;404;1.97265625;EUR;1.821782176;0.46;1.267326736;0.92;0;2023-01-01;2023-04-30
23853340763860129;NL;205;218;1.0625;EUR;3.382352944;0.92;0.294117648;0.92;0;2023-01-01;2023-04-30
23853340763870129;BS;205;217;1.05859375;EUR;3.394944256;0.306676632;1.771217712;0.920029896;0;2023-01-01;2023-04-30
23853340764030129;GF;128;301;2.35;EUR;2.446808512;0.153333336;1.276595744;0.92;0;2023-01-01;2023-04-30
23853005809480221;CA;46;51;1.122807018;EUR;14.25;0.912;1.25;0.912;0;2023-01-01;2023-04-30
23853295532310129;AU;67;70;1.035714286;EUR;10.48275862;0;0;0.912;0;2023-01-01;2023-04-30
23853058283380221;HK;16;26;1.6;EUR;28.25;0;0;0.904;0;2023-01-01;2023-04-30
23853240668470129;AL;320;331;1.035;EUR;2.18357488;0.904;0.193236712;0.904;0;2023-01-01;2023-04-30
23853251921540129;CA;122;130;1.058823529;EUR;5.580246912;0;0;0.904;0;2023-01-01;2023-04-30
23853340763860129;MT;237;237;1;EUR;3.054054056;0.904;0.540540544;0.904;0;2023-01-01;2023-04-30
23853053289120221;CI;182;228;1.25;EUR;3.143859648;0.224;1.96491228;0.896;1;2023-01-01;2023-04-30
23853240668470129;RS;256;256;1;EUR;2.8;0.298666664;0.75;0.896;0;2023-01-01;2023-04-30
23853340764030129;SS;486;1066;2.192434211;EUR;0.67216804;0.081454544;1.32033008;0.896;0;2023-01-01;2023-04-30
23853240668460129;MF;205;217;1.05859375;EUR;3.276752768;0.296;0.885608856;0.888;1;2023-01-01;2023-04-30
23853269651190129;US;326;326;1;EUR;2.176470592;0.888;0.196078432;0.888;0;2023-01-01;2023-04-30
23853340763870129;CW;243;311;1.279605263;EUR;2.28285052;0.126861264;1.850899744;0.888028856;0;2023-01-01;2023-04-30
23853019262530221;CA;61;63;1.039473684;EUR;11.1392405;0;1.012658224;0.88;0;2023-01-01;2023-04-30
23853279195630129;QA;197;197;1;EUR;3.577235776;0.88;1.626016264;0.88;0;2023-01-01;2023-04-30
23853333131860129;VG;61;173;2.842105263;EUR;4.074074072;0.88;1.48148148;0.88;0;2023-01-01;2023-04-30
23853340763860129;MK;397;451;1.137096774;EUR;1.560283688;0.22;0.567375888;0.88;0;2023-01-01;2023-04-30
23853340764030129;GL;282;788;2.798295455;EUR;0.885279184;0.290666664;0.649746192;0.872;1;2023-01-01;2023-04-30
23853484151410129;PL;115;157;1.361111111;EUR;4.448979592;0.145333336;2.448979592;0.872;0;2023-01-01;2023-04-30
23853058264540221;MQ;52;52;1;EUR;13.29158997;0;0;0.863953344;0;2023-01-01;2023-04-30
23853240668470129;GE;333;402;1.209134615;EUR;1.71769384;0.1728;0.954274352;0.864;1;2023-01-01;2023-04-30
23853240668470129;KW;154;238;1.546875;EUR;2.909090912;0.1728;2.424242424;0.864;0;2023-01-01;2023-04-30
23853269612020129;BW;589;671;1.139945652;EUR;1.029797376;0.1728;2.002383792;0.864;0;2023-01-01;2023-04-30
23853277709700129;AU;78;94;1.193877551;EUR;7.384615384;0;0;0.864;0;2023-01-01;2023-04-30
23853340764030129;KG;384;512;1.333333333;EUR;1.35;0.288;0.5;0.864;0;2023-01-01;2023-04-30
23853484151410129;CZ;56;70;1.257142857;EUR;9.818181816;0;1.818181816;0.864;0;2023-01-01;2023-04-30
23852250345360261;CA;20;20;1;EUR;34.24;0;0;0.856;0;2023-01-01;2023-04-30
23853240668460129;IM;201;201;1;EUR;3.410358568;0.428;1.2749004;0.856;0;2023-01-01;2023-04-30
23853570883290129;US;142;150;1.056179775;EUR;4.553191488;0;0;0.856;0;2023-01-01;2023-04-30
23853053289160221;PG;189;203;1.076271186;EUR;3.33858268;0.848;1.25984252;0.848;0;2023-01-01;2023-04-30
23853058264560221;CH;42;44;1.057692308;EUR;15.41818182;0;0;0.848;0;2023-01-01;2023-04-30
23853240668460129;FM;205;409;1.99609375;EUR;1.659491192;0.282666664;1.252446184;0.848;0;2023-01-01;2023-04-30
23853279195630129;IL;42;62;1.480769231;EUR;11.01298702;0.848;2.07792208;0.848;1;2023-01-01;2023-04-30
23853333131840129;VI;26;73;2.84375;EUR;9.31868132;0;0;0.848;0;2023-01-01;2023-04-30
23853340764030129;AR;128;302;2.35625;EUR;2.249336872;0.121142856;1.485411144;0.848;0;2023-01-01;2023-04-30
23853570883290129;CA;72;76;1.055555556;EUR;8.926315792;0;0;0.848;0;2023-01-01;2023-04-30
23853240668470129;HU;218;218;1;EUR;3.07692308;0.84;0.87912088;0.84;0;2023-01-01;2023-04-30
23853340763870129;TG;499;507;1.016025641;EUR;1.31234548;0.092447448;2.018927448;0.832027032;0;2023-01-01;2023-04-30
23853240668470129;PF;154;242;1.572916667;EUR;2.728476824;0.412;1.589403976;0.824;0;2023-01-01;2023-04-30
23853269651190129;CW;192;246;1.283333333;EUR;2.675324672;0.412;0.779220776;0.824;0;2023-01-01;2023-04-30
23853340763870129;LR;410;592;1.4453125;EUR;1.113549696;0.137337792;2.054054056;0.824026776;0;2023-01-01;2023-04-30
23853340763870129;SV;154;249;1.619791667;EUR;2.649603776;0.274675592;1.800643088;0.824026776;0;2023-01-01;2023-04-30
23853340764030129;GA;205;484;2.36328125;EUR;1.361983472;0.137333336;1.322314048;0.824;0;2023-01-01;2023-04-30
23853269612020129;AT;96;127;1.325;EUR;5.132075472;0.408;1.006289312;0.816;0;2023-01-01;2023-04-30
23853340763870129;BF;294;414;1.407608696;EUR;1.57534076;0.081602648;2.779922776;0.816026512;0;2023-01-01;2023-04-30
23853340763870129;CO;218;264;1.213235294;EUR;2.472807616;0.204006632;1.454545456;0.816026512;1;2023-01-01;2023-04-30
23853340763870129;PT;64;124;1.9375;EUR;5.264687192;0.816026512;0.516129032;0.816026512;0;2023-01-01;2023-04-30
23853340764030129;BJ;589;799;1.357336957;EUR;0.816816816;0.074181816;0.88088088;0.816;0;2023-01-01;2023-04-30
23853340764030129;MH;384;819;2.133333333;EUR;0.796875;0.272;0.390625;0.816;0;2023-01-01;2023-04-30
23853340763870129;SL;768;798;1.038541667;EUR;0.810457624;0.05771616;2.728184552;0.808026256;0;2023-01-01;2023-04-30
23853340764030129;HN;384;459;1.195833333;EUR;1.407665504;0.202;1.393728224;0.808;0;2023-01-01;2023-04-30
23853340764030129;MF;256;307;1.2;EUR;2.104166664;0.808;0.625;0.808;0;2023-01-01;2023-04-30
23853570883290129;AU;61;68;1.118421053;EUR;9.505882352;0;0;0.808;0;2023-01-01;2023-04-30
23853058264540221;HR;70;89;1.261363636;EUR;7.206818048;0;0;0.7999568;0;2023-01-01;2023-04-30
23853226661020129;US;11;11;1;EUR;57.14285714;0;5.714285712;0.8;0;2023-01-01;2023-04-30
23853226662040129;AU;58;60;1.02739726;EUR;10.66927785;0;0;0.80019584;0;2023-01-01;2023-04-30
23853279833090129;CA;74;80;1.086956522;EUR;8;0.8;0.8;0.8;0;2023-01-01;2023-04-30
23853340763860129;RE;166;246;1.475961538;EUR;2.605863192;0.4;0.52117264;0.8;0;2023-01-01;2023-04-30
23853340763870129;PA;64;80;1.25;EUR;8.000259944;0.800025992;0.8;0.800025992;0;2023-01-01;2023-04-30
23853340764030129;VC;512;718;1.403125;EUR;0.8908686;0.266666664;0.35634744;0.8;0;2023-01-01;2023-04-30
23853240668470129;NL;77;216;2.8125;EUR;2.933333336;0.396;0.592592592;0.792;0;2023-01-01;2023-04-30
23853269612020129;SN;346;388;1.122685185;EUR;1.632989688;0.396;0.49484536;0.792;0;2023-01-01;2023-04-30
23853340763860129;KH;230;326;1.416666667;EUR;1.941176472;0.396;0.588235296;0.792;0;2023-01-01;2023-04-30
23852971726950221;CA;22;22;1;EUR;28;0;0;0.784;0;2023-01-01;2023-04-30
23853240668470129;DK;64;78;1.225;EUR;8;0.196;4.897959184;0.784;0;2023-01-01;2023-04-30
23853240668470129;MG;794;881;1.109879032;EUR;0.712079928;0.0784;1.52588556;0.784;0;2023-01-01;2023-04-30
23853269612020129;MU;430;430;1;EUR;1.45996276;0.196;0.893854752;0.784;0;2023-01-01;2023-04-30
23853484151200129;QA;94;150;1.593220339;EUR;4.170212768;0.784;1.276595744;0.784;0;2023-01-01;2023-04-30
23853340763860129;EE;90;115;1.285714286;EUR;5.388888888;0.776;0.555555552;0.776;1;2023-01-01;2023-04-30
23853240668470129;CZ;218;222;1.022058824;EUR;2.762589928;0;0.575539568;0.768;0;2023-01-01;2023-04-30
23853240668470129;TC;205;319;1.55859375;EUR;1.924812032;0.192;1.403508768;0.768;0;2023-01-01;2023-04-30
23853340763860129;MW;384;450;1.170833333;EUR;1.36654804;0.1536;0.99644128;0.768;0;2023-01-01;2023-04-30
23853340763870129;RE;212;212;1;EUR;2.898207376;0;0.301886792;0.768024952;0;2023-01-01;2023-04-30
23853340764030129;KZ;77;169;2.197916667;EUR;3.639810424;0.256;1.13744076;0.768;0;2023-01-01;2023-04-30
23853058264540221;LU;26;41;1.59375;EUR;14.90115614;0.75995896;4.705882352;0.75995896;0;2023-01-01;2023-04-30
23853251921530129;AU;38;40;1.041666667;EUR;15.2;0.76;3.2;0.76;0;2023-01-01;2023-04-30
23853251921590129;CA;34;36;1.071428571;EUR;16.88888889;0;0;0.76;0;2023-01-01;2023-04-30
23853340764030129;NC;154;167;1.088541667;EUR;3.63636364;0.76;1.14832536;0.76;0;2023-01-01;2023-04-30
23853058264540221;IE;32;52;1.625;EUR;11.56860608;0;0;0.751959392;0;2023-01-01;2023-04-30
23853058283380221;CW;99;102;1.024193548;EUR;5.92125984;0.376;2.51968504;0.752;0;2023-01-01;2023-04-30
23853058283380221;MZ;154;181;1.177083333;EUR;3.327433632;0;0;0.752;0;2023-01-01;2023-04-30
23853226661330129;AU;20;20;1;EUR;30.08;0.752;3.2;0.752;0;2023-01-01;2023-04-30
23853240668460129;SB;510;510;1;EUR;1.178683384;0.083555552;2.13166144;0.752;0;2023-01-01;2023-04-30
23853240668470129;JO;243;265;1.088815789;EUR;2.27190332;0.250666664;1.208459216;0.752;0;2023-01-01;2023-04-30
23853240668470129;PL;230;269;1.166666667;EUR;2.23809524;0.752;0.714285712;0.752;0;2023-01-01;2023-04-30
23853251921990129;CA;37;38;1.043478261;EUR;15.66666666;0;1.666666664;0.752;0;2023-01-01;2023-04-30
23853269612020129;PL;205;234;1.14453125;EUR;2.566552904;0.250666664;0.819112624;0.752;0;2023-01-01;2023-04-30
23853310326460129;US;35;35;1;EUR;17.09090909;0.376;3.63636364;0.752;0;2023-01-01;2023-04-30
23853340763860129;MN;550;715;1.299418605;EUR;0.841163312;0.250666664;0.626398208;0.752;0;2023-01-01;2023-04-30
23853340763870129;TN;640;804;1.25625;EUR;0.748283016;0.125337408;1.034825872;0.752024432;0;2023-01-01;2023-04-30
23853058264540221;NO;38;38;1;EUR;15.49916306;0;0;0.743959824;0;2023-01-01;2023-04-30
23853226661560129;CA;53;54;1.015151515;EUR;11.10447761;0.248;3.582089552;0.744;1;2023-01-01;2023-04-30
23853240668460129;GG;102;178;1.734375;EUR;3.351351352;0.186;1.44144144;0.744;1;2023-01-01;2023-04-30
23853269612020129;CD;442;442;1;EUR;1.345388792;0.082666664;1.880650992;0.744;0;2023-01-01;2023-04-30
23853340763860129;GY;525;582;1.108231707;EUR;1.023383768;0.186;1.320495184;0.744;0;2023-01-01;2023-04-30
23853340764030129;ML;419;419;1;EUR;1.419847328;0.106285712;1.068702288;0.744;0;2023-01-01;2023-04-30
23853058264540221;MD;119;119;1;EUR;4.9393306;0;1.610738256;0.735960256;0;2023-01-01;2023-04-30
23853058264540221;NL;93;93;1;EUR;6.344484992;0;0;0.735960256;0;2023-01-01;2023-04-30
23853226661780129;AU;49;51;1.049180328;EUR;11.5;0;1.25;0.736;0;2023-01-01;2023-04-30
23853240668470129;DO;397;413;1.040322581;EUR;1.426356592;0.245333336;0.46511628;0.736;0;2023-01-01;2023-04-30
23853240668470129;SK;128;178;1.3875;EUR;3.315315312;0.184;2.52252252;0.736;0;2023-01-01;2023-04-30
23853340763860129;ME;374;374;1;EUR;1.576017128;0.245333336;0.513918632;0.736;0;2023-01-01;2023-04-30
23853340763870129;GM;256;391;1.528125;EUR;1.505161376;0.056617224;3.762781184;0.736023912;0;2023-01-01;2023-04-30
23853340764030129;PA;128;150;1.16875;EUR;3.93582888;0.122666664;2.56684492;0.736;0;2023-01-01;2023-04-30
23853240668460129;GI;0;169;#DIV/0!;EUR;3.450236968;0;0;0.728;0;2023-01-01;2023-04-30
23853240668470129;CK;205;414;2.01953125;EUR;1.408123792;0.364;0.773694392;0.728;0;2023-01-01;2023-04-30
23853240668470129;SE;72;72;1;EUR;8.088888888;0.364;1.777777776;0.728;0;2023-01-01;2023-04-30
23853240668470129;XK;243;361;1.483552632;EUR;1.614190688;0.364;0.354767184;0.728;0;2023-01-01;2023-04-30
23853269651190129;MY;100;100;1;EUR;5.824;0.364;1.92;0.728;0;2023-01-01;2023-04-30
23853340763860129;HN;230;252;1.09375;EUR;2.311111112;0.728;0.76190476;0.728;0;2023-01-01;2023-04-30
23853340763870129;SR;486;700;1.439144737;EUR;0.832027032;0.364011824;0.731428568;0.728023656;0;2023-01-01;2023-04-30
23853053289120221;HT;541;626;1.156804734;EUR;0.920716112;0.102857144;1.432225064;0.72;0;2023-01-01;2023-04-30
23853053289120221;MY;61;65;1.065789474;EUR;8.888888888;0.72;1.97530864;0.72;0;2023-01-01;2023-04-30
23853240668470129;SI;141;181;1.284090909;EUR;3.185840704;0.24;1.4159292;0.72;0;2023-01-01;2023-04-30
23853240668470129;UA;141;158;1.119318182;EUR;3.654822336;0.72;0.406091368;0.72;0;2023-01-01;2023-04-30
23853340763860129;MQ;109;109;1;EUR;5.294117648;0.72;1.176470592;0.72;0;2023-01-01;2023-04-30
23853340763860129;XK;307;352;1.145833333;EUR;1.63636364;0.36;0.545454544;0.72;0;2023-01-01;2023-04-30
23853340763870129;EE;75;75;1;EUR;7.659823352;0;0.851063832;0.720023392;0;2023-01-01;2023-04-30
23853340763870129;WS;410;946;2.30859375;EUR;0.609156848;0.360011696;0.338409472;0.720023392;0;2023-01-01;2023-04-30
23853226661450129;CA;26;26;1.03125;EUR;21.57575758;0;0;0.712;0;2023-01-01;2023-04-30
23853340763870129;PL;141;169;1.198863636;EUR;3.374517224;0.178005784;1.51658768;0.712023136;0;2023-01-01;2023-04-30
23853340764030129;TG;358;497;1.386160714;EUR;1.14653784;0.1424;0.901771336;0.712;0;2023-01-01;2023-04-30
23853240668470129;LR;576;740;1.284722222;EUR;0.76108108;0.176;1.124324328;0.704;0;2023-01-01;2023-04-30
23853287608810129;AU;34;37;1.069767442;EUR;15.30434782;0;0;0.704;0;2023-01-01;2023-04-30
23853687585440129;CA;58;73;1.263888889;EUR;7.736263736;0.704;0.87912088;0.704;0;2023-01-01;2023-04-30
23853058264540221;PL;64;82;1.275;EUR;6.823160968;0;0;0.695962416;0;2023-01-01;2023-04-30
23853240668470129;NO;64;64;1;EUR;8.7;0;2;0.696;0;2023-01-01;2023-04-30
23853340763860129;SN;269;345;1.282738095;EUR;1.614849184;0.174;0.928074248;0.696;0;2023-01-01;2023-04-30
23853340763870129;IE;38;69;1.791666667;EUR;8.093286224;0;0;0.696022616;0;2023-01-01;2023-04-30
23853053289120221;MX;90;107;1.196428571;EUR;5.13432836;0.1376;3.582089552;0.688;0;2023-01-01;2023-04-30
23853226661780129;CA;54;55;1.014705882;EUR;9.971014496;0.344;3.478260872;0.688;0;2023-01-01;2023-04-30
23853240668470129;LT;100;100;1;EUR;5.504;0.688;1.92;0.688;0;2023-01-01;2023-04-30
23853269612020129;BG;173;182;1.050925926;EUR;3.030837008;0.344;1.05726872;0.688;0;2023-01-01;2023-04-30
23853340763870129;GP;69;69;1;EUR;8.000259944;0;0;0.688022352;0;2023-01-01;2023-04-30
23853340763870129;LS;256;431;1.684375;EUR;1.27647932;0.137604472;1.929499072;0.688022352;0;2023-01-01;2023-04-30
23853340764030129;BF;307;363;1.182291667;EUR;1.515418504;0.229333336;0.881057272;0.688;0;2023-01-01;2023-04-30
23852250345370261;QA;238;247;1.04040404;EUR;2.200647248;0;0;0.68;0;2023-01-01;2023-04-30
23852401458420784;CA;27;30;1.117647059;EUR;17.89473684;0.68;2.10526316;0.68;0;2023-01-01;2023-04-30
23853053289120221;TZ;211;232;1.098484848;EUR;2.344827584;0.34;0.827586208;0.68;0;2023-01-01;2023-04-30
23853058283380221;MY;61;87;1.434210526;EUR;6.238532112;0;2.201834864;0.68;0;2023-01-01;2023-04-30
23853269612020129;DE;211;240;1.136363636;EUR;2.266666664;0.68;0.266666664;0.68;0;2023-01-01;2023-04-30
23853269651190129;GR;83;84;1.009615385;EUR;6.47619048;0.68;0.76190476;0.68;0;2023-01-01;2023-04-30
23853340763860129;AR;269;318;1.18452381;EUR;1.708542712;0.34;0.603015072;0.68;0;2023-01-01;2023-04-30
23853340763870129;KR;64;130;2.025;EUR;4.197667256;0.680022096;0.49382716;0.680022096;0;2023-01-01;2023-04-30
23853340763870129;SC;192;285;1.483333333;EUR;1.910174424;0;0.224719104;0.680022096;0;2023-01-01;2023-04-30
23853484151200129;DK;16;22;1.35;EUR;25.18518518;0;2.96296296;0.68;0;2023-01-01;2023-04-30
23853017922890221;CA;32;32;1;EUR;16.8;0;0;0.672;0;2023-01-01;2023-04-30
23853053289160221;PR;39;39;1;EUR;13.71428571;0;0;0.672;0;2023-01-01;2023-04-30
23853058264540221;GE;115;123;1.069444444;EUR;4.363400744;0.335981856;2.07792208;0.671963712;0;2023-01-01;2023-04-30
23853058264540221;TZ;99;126;1.274193548;EUR;4.252934904;0.223987904;1.518987344;0.671963712;1;2023-01-01;2023-04-30
23853340763860129;BS;175;175;1;EUR;3.068493152;0.336;1.461187216;0.672;0;2023-01-01;2023-04-30
23853484151200129;SI;11;21;1.857142857;EUR;25.84615385;0.224;9.230769232;0.672;0;2023-01-01;2023-04-30
23853058264540221;SG;35;37;1.045454545;EUR;14.43400319;0;0;0.663964144;0;2023-01-01;2023-04-30
23853058283380221;FR;58;78;1.347222222;EUR;6.845360824;0;0;0.664;0;2023-01-01;2023-04-30
23853240668460129;NR;102;338;3.296875;EUR;1.573459712;0.221333336;0.947867296;0.664;0;2023-01-01;2023-04-30
23853240668460129;PW;316;316;1;EUR;1.681012656;0.1328;1.012658224;0.664;0;2023-01-01;2023-04-30
23853240668470129;BA;128;298;2.325;EUR;1.78494624;0.332;0.430107528;0.664;0;2023-01-01;2023-04-30
23853340763860129;RW;384;443;1.154166667;EUR;1.19855596;0.221333336;0.577617328;0.664;0;2023-01-01;2023-04-30
23853484151200129;KR;23;33;1.413793103;EUR;16.19512195;0;1.951219512;0.664;0;2023-01-01;2023-04-30
23853647386900129;AU;30;30;1;EUR;17.94594594;0;0;0.664;0;2023-01-01;2023-04-30
23853786970010129;US;66;83;1.253012048;EUR;6.384615384;0;0.769230768;0.664;0;2023-01-01;2023-04-30
23853053289120221;GE;250;288;1.153846154;EUR;1.822222224;0.328;0.666666664;0.656;0;2023-01-01;2023-04-30
23853269651190129;HT;422;442;1.047348485;EUR;1.186256784;0.1312;1.012658224;0.656;0;2023-01-01;2023-04-30
23853058264540221;MK;128;156;1.21875;EUR;3.322897488;0.647965008;0.410256408;0.647965008;0;2023-01-01;2023-04-30
23853240668470129;SN;243;338;1.388157895;EUR;1.535545024;0.648;0.568720376;0.648;0;2023-01-01;2023-04-30
23853251921370129;CA;58;61;1.055555556;EUR;8.526315792;0.648;1.052631576;0.648;0;2023-01-01;2023-04-30
23853253781300129;CA;17;18;1.095238095;EUR;28.17391304;0.324;10.43478261;0.648;0;2023-01-01;2023-04-30
23853269651190129;KY;115;169;1.465277778;EUR;3.071090048;0.081;3.033175352;0.648;0;2023-01-01;2023-04-30
23853277965320129;US;39;44;1.12244898;EUR;11.78181818;0;0;0.648;0;2023-01-01;2023-04-30
23853279195630129;BH;83;95;1.144230769;EUR;5.445378152;0;0;0.648;0;2023-01-01;2023-04-30
23853340763860129;CD;333;444;1.334134615;EUR;1.167567568;0.1296;1.153153152;0.648;0;2023-01-01;2023-04-30
23853340763870129;KZ;154;177;1.151041667;EUR;2.932221968;0.216007016;1.085972848;0.648021056;0;2023-01-01;2023-04-30
23853484151200129;HK;54;74;1.373134328;EUR;7.043478264;0;0;0.648;0;2023-01-01;2023-04-30
23853058264540221;GP;58;61;1.055555556;EUR;8.420597928;0;0;0.63996544;0;2023-01-01;2023-04-30
23853269612020129;LV;178;178;1;EUR;2.86995516;0.32;0.717488792;0.64;0;2023-01-01;2023-04-30
23853340763870129;SZ;461;488;1.059027778;EUR;1.049214416;0.1600052;1.836065576;0.640020792;0;2023-01-01;2023-04-30
23853484151200129;CZ;23;34;1.448275862;EUR;15.23809524;0;0;0.64;0;2023-01-01;2023-04-30
23853058264540221;MV;154;159;1.036458333;EUR;3.175707912;0.631965872;0.804020104;0.631965872;1;2023-01-01;2023-04-30
23853058264560221;NZ;32;33;1.025;EUR;15.41463414;0.632;1.951219512;0.632;0;2023-01-01;2023-04-30
23853166815880125;US;18;18;1;EUR;27.47826087;0;0;0.632;0;2023-01-01;2023-04-30
23853240668470129;WS;205;461;2.25;EUR;1.097222224;0.158;1.527777776;0.632;0;2023-01-01;2023-04-30
23853053289120221;AR;213;213;1;EUR;2.345864664;0;0;0.624;0;2023-01-01;2023-04-30
23853058283380221;SG;10;22;2.25;EUR;23.11111111;0.624;5.925925928;0.624;0;2023-01-01;2023-04-30
23853058283380221;ZM;90;118;1.321428571;EUR;4.216216216;0.312;1.621621624;0.624;0;2023-01-01;2023-04-30
